PT,AU,BA,CA,GP,RI,OI,BE,Z2,TI,X1,Y1,Z1,FT,PN,AE,Z3,SO,S1,SE,BS,VL,IS,SI,MA,BP,EP,AR,DI,D2,SU,PD,PY,AB,X4,C1,Y4,Z4,AK,CT,CY,SP,CL,TC,Z8,ZB,ZS,Z9,SN,BN,WC,UT,PM
J,"Poldrack, Russell",,,,,,,,Neuroscience: The risks of reading the brain,,,,,,,,NATURE,,,,541,7636,,,156,156,,10.1038/541156a,,,JAN 12 2017,2017,,,"[Poldrack, Russell] Stanford Univ, Stanford, CA 94305 USA; [Poldrack, Russell] Stanford Univ, Stanford, CA 94305 USA",,,,,,,,3,,,,,,,Multidisciplinary Sciences,WOS:000396125500016,
J,"Shenhav, Amitai; Musslick, Sebastian; Lieder, Falk; Kool, Wouter; Griffiths, Thomas L.; Cohen, Jonathan D.; Botvinick, Matthew M.",,,,,,,,Toward a Rational and Mechanistic Account of Mental Effort,,,,,,,,Annual Review of Neuroscience,,,,40,,,,99,124,,10.1146/annurev-neuro-072116-031526,,,2017,2017,"In spite of its familiar phenomenology, the mechanistic basis for mental effort remains poorly understood. Although most researchers agree that mental effort is aversive and stems from limitations in our capacity to exercise cognitive control, it is unclear what gives rise to those limitations and why they result in an experience of control as costly. The presence of these control costs also raises further questions regarding how best to allocate mental effort to minimize those costs and maximize the attendant benefits. This review explores recent advances in computational modeling and empirical research aimed at addressing these questions at the level of psychological process and neural mechanism, examining both the limitations to mental effort exertion and how we manage those limited cognitive resources. We conclude by identifying remaining challenges for theoretical accounts of mental effort as well as possible applications of the available findings to understanding the causes of and potential solutions for apparent failures to exert the mental effort required of us.",,"[Shenhav, Amitai] Brown Univ, Dept Cognit Linguist & Psychol Sci, Providence, RI 02912 USA; [Shenhav, Amitai] Brown Univ, Brown Inst Brain Sci, Providence, RI 02912 USA; [Musslick, Sebastian; Cohen, Jonathan D.] Princeton Univ, Princeton Neurosci Inst, Princeton, NJ 08544 USA; [Lieder, Falk] Univ Calif Berkeley, Helen Wills Neurosci Inst, Berkeley, CA 94720 USA; [Kool, Wouter] Harvard Univ, Dept Psychol, 33 Kirkland St, Cambridge, MA 02138 USA; [Griffiths, Thomas L.] Univ Calif Berkeley, Dept Psychol, 3210 Tolman Hall, Berkeley, CA 94720 USA; [Cohen, Jonathan D.] Princeton Univ, Dept Psychol, Princeton, NJ 08540 USA; [Botvinick, Matthew M.] Google DeepMind, London M1C 4AG, England; [Botvinick, Matthew M.] UCL, Gatsby Computat Neurosci Unit, London W1T 4JG, England; [Shenhav, Amitai] Brown Univ, Dept Cognit Linguist & Psychol Sci, Providence, RI 02912 USA; [Shenhav, Amitai] Brown Univ, Brown Inst Brain Sci, Providence, RI 02912 USA",,,,,,,,215,,,,,,,Neurosciences,WOS:000407729700005,
J,"Sroka, Ina M.; Isemann, Simon D.; Walther, Eva",,,,,,,,With or Without Them: Improving Self-Control in Juvenile Offenders,,,,,,,,BASIC AND APPLIED SOCIAL PSYCHOLOGY,,,,39,5,,,277,286,,10.1080/01973533.2017.1350579,,,2017,2017,"Increasing self-control is a key-factor in the rehabilitation process of young criminals. Based on two well-established theories of self-control, we tested a short mindfulness training and the motivational effect of group identification on a standard self-control measurement in an sample of 57 incarcerated male youth from a German youth detention center. In accordance with our hypothesis, both treatments led to higher self-control than a control group. These findings indicate that mindfulness and group identification foster self-control even in an untrained sample of incarcerated young men and contribute therefore to resource-oriented successful rehabilitation programs.",,"[Sroka, Ina M.; Isemann, Simon D.; Walther, Eva] Univ Trier, Trier, Germany; [Isemann, Simon D.] Univ Trier, Dept Psychol, Univ Ring 15, D-54286 Trier, Germany",,,,,,,,1,,,,,,,"Psychology, Social",WOS:000415643700008,
J,"Hartig, Terry; Jahncke, Helena",,,,,,,,Letter to the editor: Attention restoration in natural environments: Mixed mythical metaphors for meta-analysis,,,,,,,,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART B-CRITICAL REVIEWS,,,,20,5,,,305,315,,10.1080/10937404.2017.1363101,,,2017,2017,,,"[Hartig, Terry] Uppsala Univ, Inst Housing & Urban Res, Box 514, SE-75120 Uppsala, Sweden; [Hartig, Terry] Uppsala Univ, Dept Psychol, Uppsala, Sweden; [Jahncke, Helena] Univ Gavle, Dept Occupat & Publ Hlth Sci, Ctr Musculoskeletal Res, Gavle, Sweden; [Hartig, Terry] Uppsala Univ, Inst Housing & Urban Res, Box 514, SE-75120 Uppsala, Sweden",,,,,,,,12,,,,,,,"Environmental Sciences; Public, Environmental & Occupational Health; Toxicology",WOS:000410833500003,
J,"Millar, Brett M.",,,,,,,,Clocking self-regulation: why time of day matters for health psychology,,,,,,,,HEALTH PSYCHOLOGY REVIEW,,,,11,4,,,345,357,,10.1080/17437199.2017.1316673,,,2017,2017,"Various lines of research have identified a number of factors that can impair a person's ability and motivation to exercise self-control, here self-regulation, in the face of a tempting object (e.g., food, sex, alcohol/drugs, smoking). Each of these in situ factors - the availability of the tempting object, one's desire for it, and impaired affective and cognitive functioning (most notably from sleep-related fatigue, daily 'wear and tear', and intoxication) - makes self-regulation more difficult, and even more so when they co-occur. This integrative paper highlights how time of day modulates the salience of these impairing factors and argues that they are likely to be especially influential on self-regulation at night, or later in one's waking day. As each factor is likely to vary considerably across the 24 hours of a day, so too will one's self-regulatory ability and motivation - although person-level characteristics such as chronotype may shift these time-based considerations. The paper thus emphasises the importance of clocking self-regulation within health psychology research and intervention design. Consideration of when a self-regulation attempt is being made and of how time of day (or night) may be altering both the person and the situation towards risk, will facilitate a more temporally contextualised account of self-regulation.",,"[Millar, Brett M.] CUNY, Grad Ctr, Hlth Psychol & Clin Sci Doctoral Program, New York, NY 10016 USA; [Millar, Brett M.] CUNY Hunter Coll, Ctr HIV AIDS Educ Studies & Training CHEST, New York, NY 10021 USA; [Millar, Brett M.] CUNY, Grad Ctr, Hlth Psychol & Clin Sci Doctoral Program, New York, NY 10016 USA; [Millar, Brett M.] CUNY Hunter Coll, Ctr HIV AIDS Educ Studies & Training CHEST, New York, NY 10021 USA",,,,,,,,6,,,,,,,"Psychology, Clinical",WOS:000423525600003,
J,"van Schie, Kevin; van Veen, Suzanne C.; van den Hout, Marcel A.; Engelhard, Iris M.",,,,,,,,Modification of episodic memories by novel learning: a failed replication study,,,,,,,,EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,,,,8,,,,,,1315291,10.1080/20008198.2017.1315291,,,2017,2017,"Background: After reactivation, memories can become unstable and sensitive to modification before they are restored into long-term memory. Using behavioural manipulations, reactivated memories may be disrupted via the mechanism of interference (i.e. novel learning). In a laboratory study, Wichert et al. (2013a) showed that new learning after reactivation changed episodic memory, while new learning alone or reactivation alone did not. Objective: Given the potential clinical application of such a procedure in trauma-focused psychological treatments, such as CBT or EMDR, the aim of this study was to replicate Wichert et al. Method: On Day 1, participants (N = 96) viewed and recalled a series of emotional and non-emotional pictures. Then, participants were randomized to one of four groups. One week later, on Day 8, Group 1 reactivated the previously learned pictures and learned new pictures. To control for specific effects of reactivation or new learning, Group 2 only reactivated the previously learned pictures, and Group 3 only learned new pictures. Group 4 received no reactivation and no new learning. On Day 9, all groups indicated for each picture out of a series whether they had seen it on Day 1. Results: The data were analysed using Bayesian hypothesis testing, which allows for quantifying the evidence in favour of the alternative and the null hypothesis. In general, results showed that Group 1 recognized fewer pictures from Day 1 compared to Groups 2 and 4 on Day 9. However, the expected difference between new learning following reactivation (i.e. Group 1) and new learning alone (i.e. Group 3) was not substantially supported by the data for any of our dependent measures. Conclusions: We replicated some of the findings by Wichert et al., but did not find substantial support for the critical difference between new learning following reactivation and new learning alone.",,"[van Schie, Kevin; van Veen, Suzanne C.; van den Hout, Marcel A.; Engelhard, Iris M.] Univ Utrecht, Dept Clin Psychol, Heidelberglaan 1, NL-3584 CS Utrecht, Netherlands; [van Schie, Kevin] Univ Utrecht, Dept Clin Psychol, Heidelberglaan 1, NL-3584 CS Utrecht, Netherlands",,,,,,,,4,,,,,,,"Psychology, Clinical; Psychiatry",WOS:000419656000003,
J,"Dewey, Caleb",,,,,,,,A dual systems theory of incontinent action,,,,,,,,PHILOSOPHICAL PSYCHOLOGY,,,,30,7,,,925,944,,10.1080/09515089.2017.1330950,,,2017,2017,"In philosophy of action, we typically aim to explain action by appealing to conative attitudes whose contents are either logically consistent propositions or can be rendered as such. Call this the logical criterion. This is especially difficult to do with clear-minded, intentional incontinence since we have to explain how two judgments can have non-contradicting contents yet still aim at contradictory outcomes. Davidson devises an innovative way of doing this but compromises his ability to explain how our better judgments can cause our continent behaviors. In this essay, I preserve Davidson's approach to the logical criterion but deviate from his broader theory of action by developing a default-interventionist dual systems theory of action. To do this, I focus on the dynamical relationship between System 1 and System 2: (1) the logical construction of value judgments in System 2 from System 1 and (2) the imaginative construction of non-propositional conative attitudes in System 1 from System 2. I draw on Street's Humean constructivism and Peacocke's theory of imagination for logical and imaginative construction, respectively. Within this framework, I provide a new definition of continence and incontinence that satisfies the logical criterion and explains how our better judgments can cause our continent behaviors.",,"[Dewey, Caleb] York Univ, Dept Philosophy, Toronto, ON, Canada; [Dewey, Caleb] York Univ, Dept Philosophy, Toronto, ON, Canada",,,,,,,,0,,,,,,,"Ethics; Psychology, Multidisciplinary",WOS:000415724900004,
J,"Englert, Chris; Bertrams, Alex",,,,,,,,Ego depletion negatively affects knowledge retrieval in secondary school students,,,,,,,,EDUCATIONAL PSYCHOLOGY,,,,37,9,,,1057,1066,,10.1080/01443410.2017.1313963,,,2017,2017,"In the present study, we tested the assumption that performance in a knowledge retrieval test would be lower in secondary school students with temporarily depleted self-control strength (n=53) compared to secondary school students with temporarily available self-control strength (n=56). After manipulating self-control strength, students were instructed to memorise the names and the functions of the human eye and to recall as many names and functions as possible following a one-min distraction task. The results supported our assumptions, as students with depleted self-control strength performed significantly worse in the knowledge retrieval task compared to students whose self-control strength had not been temporarily depleted. The results suggest that depleted self-control strength may negatively affect academic performance and hinder a successful academic career. The theoretical and practical implications of these findings are discussed.",,"[Englert, Chris; Bertrams, Alex] Univ Bern, Inst Sci Educ, Dept Educ Psychol, Bern, Switzerland; [Englert, Chris] Univ Bern, Inst Sci Educ, Dept Educ Psychol, Bern, Switzerland",,,,,,,,6,,,,,,,"Education & Educational Research; Psychology, Educational",WOS:000413860900004,
J,"Buzinski, Steven G.; Kitchens, Michael B.",,,,,,,,Self-regulation and social pressure reduce prejudiced responding and increase the motivation to be non-prejudiced,,,,,,,,JOURNAL OF SOCIAL PSYCHOLOGY,,,,157,5,,,629,644,,10.1080/00224545.2016.1263595,,,2017,2017,"Self-regulation constrains the expression of prejudice, but when self-regulation falters, the immediate environment can act as an external source of prejudice regulation. This hypothesis derives from work demonstrating that external controls and internal self-regulation can prompt goal pursuit in the absence of self-imposed controls. Across four studies, we found support for this complementary model of prejudice regulation. In Study 1, self-regulatory fatigue resulted in less motivation to be non-prejudiced, compared to a non-fatigued control. In Study 2, strong (vs. weak) perceived social pressure was related to greater motivation to be non-prejudiced. In Study 3, dispositional self-regulation predicted non-prejudice motivation when perceived social pressure was weak or moderate, but not when it was strong. Finally, in Study 4 self-regulatory fatigue increased prejudice when social pressure was weak but not when it was strong.",,"[Buzinski, Steven G.] Univ N Carolina, Dept Psychol & Neurosci, Undergrad Studies, Chapel Hill, NC USA; [Kitchens, Michael B.] Lebanon Valley Coll, Psychol, Annville, PA USA; [Buzinski, Steven G.] Univ N Carolina, Dept Psychol & Neurosci, CB 3270,236 Davie Hall, Chapel Hill, NC 27599 USA",,,,,,,,1,,,,,,,"Psychology, Social",WOS:000408940400009,
J,"Freese, Jeremy; Peterson, David",,,,,,,,Replication in Social Science,,,,,,,,Annual Review of Sociology,,,,43,,,,147,165,,10.1146/annurev-soc-060116-053450,,,2017,2017,"Across the medical and social sciences, new discussions about replication have led to transformations in research practice. Sociologists, however, have been largely absent from these discussions. The goals of this review are to introduce sociologists to these developments, synthesize insights from science studies about replication in general, and detail the specific issues regarding replication that occur in sociology. The first half of the article argues that a sociologically sophisticated understanding of replication must address both the ways that replication rules and conventions evolved within an epistemic culture and how those cultures are shaped by specific research challenges. The second half outlines the four main dimensions of replicability in quantitative sociology-verifiability, robustness, repeatability, and generalizability-and discusses the specific ambiguities of interpretation that can arise in each. We conclude by advocating some commonsense changes to promote replication while acknowledging the epistemic diversity of our field.",,"[Freese, Jeremy] Stanford Univ, Dept Sociol, Stanford, CA 94305 USA; [Peterson, David] Northwestern Univ, Dept Sociol, Evanston, IL 60208 USA; [Freese, Jeremy] Stanford Univ, Dept Sociol, Stanford, CA 94305 USA",,,,,,,,50,,,,,,,Sociology,WOS:000407727700007,
J,"Haeusser, Jan Alexander; Mojzisch, Andreas",,,,,,,,"The physical activity-mediated Demand-Control (pamDC) model: Linking work characteristics, leisure time physical activity, and well-being",,,,,,,,WORK AND STRESS,,,,31,3,,,209,232,,10.1080/02678373.2017.1303759,,,2017,2017,"Only recently has research begun to investigate the interplay between work characteristics, leisure time physical activity (LTPA), health, and well-being. So far, however, this research lacks a theoretical foundation. In this article, we introduce the physical activity-mediated Demand-Control (pamDC) model as a new theoretical framework. The two key ideas of the pamDC model are (1) that job demands and job control affect LTPA and (2) that LTPA partially mediates the effects of job demands and job control on health and well-being. We present eight propositions explaining how work characteristics affect LTPA, health, and well-being. For each of these propositions, we discuss empirical evidence and theoretical foundations. We then sketch a research agenda on how to adopt the pamDC model as a new theoretical framework for future research linking work characteristics, LTPA, and health. Finally, we discuss the practical implications of our new model.",,"[Haeusser, Jan Alexander] Justus Liebig Univ Giessen, Dept Social Psychol, Giessen, Germany; [Mojzisch, Andreas] Univ Hildesheim, Inst Psychol, Hildesheim, Germany; [Haeusser, Jan Alexander] Justus Liebig Univ Giessen, Dept Social Psychol, Giessen, Germany",,,,,,,,11,,,,,,,"Psychology, Applied",WOS:000403788700001,
J,"Neal, Andrew; Ballard, Timothy; Vancouver, Jeffrey B.",,,,,,,,Dynamic Self-Regulation and Multiple-Goal Pursuit,,,,,,,,Annual Review of Organizational Psychology and Organizational Behavior,,,,4,,,,401,423,,10.1146/annurev-orgpsych-032516-113156,,,2017,2017,"Self-regulation is the dynamic process by which people manage competing demands on their time and resources as they strive to achieve desired outcomes, while simultaneously preventing or avoiding undesired outcomes. In this article, we review the current state of knowledge regarding the process by which people manage these types of demands. We review studies in the organizational, cognitive, social psychology, and human factors literatures that have examined the process by which people (a) manage task demands when working on a single task or goal; (b) select which tasks or goals they work on, and the timing and order in which they work on them; and (c) make adjustments to the goals that they are pursuing. We review formal theories that have been developed to account for these phenomena and examine the prospects for an integrative account of self-regulation that can explain the broad range of empirical phenomena examined across different subdisciplines within psychology.",,"[Neal, Andrew; Ballard, Timothy] Univ Queensland, Sch Psychol, St Lucia, Qld 4072, Australia; [Vancouver, Jeffrey B.] Ohio Univ, Dept Psychol, Athens, OH 45701 USA; [Neal, Andrew] Univ Queensland, Sch Psychol, St Lucia, Qld 4072, Australia",,,,,,,,44,,,,,,,"Psychology, Applied; Management",WOS:000398568500016,
J,"Engel, Christoph; Zhurakhovska, Lilia",,,,,,,,You Are in Charge: Experimentally Testing the Motivating Power of Holding a Judicial Office,,,,,,,,JOURNAL OF LEGAL STUDIES,,,,46,1,,,1,50,,10.1086/691630,,,Jan-17,2017,"Apparently, judges' decisions are not motivated by maximizing profit. Two explanations compete: there are long-term monetary consequences; conscientious individuals self-select into the profession. In a lab experiment, we rule out both explanations. Nonetheless, authorities do a reliable job of overcoming a social dilemma. Calling the authorities public officials or judges strengthens the effect. This suggests that the effect is not driven by anger or sympathy with the victims but follows from the office motive: the desire to fulfill the expectations that come with an assigned task. We test three extensions: When given an opportunity to announce an explicit policy, judges become less sensitive to the objective degree of reproach and more sensitive to their personal social value orientation. If judges are elected or experienced, they react more intensely to norm violations. Experienced judges are more affected by their social value orientation.",,"[Engel, Christoph] Max Planck Inst Res Collect Goods, Bonn, Germany; [Zhurakhovska, Lilia] Univ Duisburg Essen, Behav Econ, Duisburg, Germany; [Engel, Christoph] Max Planck Inst Res Collect Goods, Bonn, Germany",,,,,,,,6,,,,,,,Law,WOS:000399035900002,
J,"Witte, Erich H.; Zenker, Frank",,,,,,,,Extending a Multilab Preregistered Replication of the Ego-Depletion Effect to a Research Program,,,,,,,,BASIC AND APPLIED SOCIAL PSYCHOLOGY,,,,39,1,,,74,80,,10.1080/01973533.2016.1269286,,,2017,2017,"We reanalyze the recent multilab preregistered study on ego-depletion by Hagger and Chatzisarantis (2016) as if their data were obtained under the research program-strategy (Witte & Zenker, 2016a, 2016b). This strengthens Hagger and Chatzisarantis's (2016) main conclusion, because our reanalysis more directly corroborates the absence of a medium-sized, or a small-sized, ego-depletion effect (d=.50 under ==.05; d=.20 under ==.01). We explain how a smaller ego-depletion effect of d=.04 can be tested under similar conditions, having determined this value by maximum likelihood estimation, and compare the research program-strategy to a standard meta-analytic integration.",,"[Witte, Erich H.] Univ Hamburg, Hamburg, Germany; [Zenker, Frank] Lund Univ, S-22100 Lund, Sweden; [Zenker, Frank] Univ Konstanz, Constance, Germany; [Zenker, Frank] SAS, Inst Philosophy, Bratislava, Slovakia; [Witte, Erich H.] Univ Hamburg, Social & Econ Psychol, Von Melle Pk 5, D-20146 Hamburg, Germany",,,,,,,,6,,,,,,,"Psychology, Social",WOS:000394684500007,
J,"De Ridder, Denise; Gillebaart, Marleen",,,,,,,,Lessons learned from trait self-control in well-being: making the case for routines and initiation as important components of trait self-control,,,,,,,,HEALTH PSYCHOLOGY REVIEW,,,,11,1,,,89,99,,10.1080/17437199.2016.1266275,,,2017,2017,"It seems common knowledge that trait self-control helps people to achieve the things they find important in their lives by not being distracted by immediate pleasures and temptations. Initial evidence suggests that trait self-control is important in well-being as well, with people high in self-control experiencing more positive momentary affect, life satisfaction, and happiness. Whereas it is not so difficult to imagine why effortful inhibition of impulses would benefit continued striving for long-term personal goals, it is more challenging to understand why self-control would make people happier and more satisfied with their lives. The present paper sets out to explain this intriguing phenomenon and aims to identify mechanisms by why people high in trait self-control experience better well-being. We examine potential underlying processes that may explain the role of trait self-control in well-being and propose initiation of desired behaviour and adaptive routines as key components of self-control in well-being that challenge the classic explanation of self-control as effortful inhibition.",,"[De Ridder, Denise; Gillebaart, Marleen] Univ Utrecht, Dept Social Hlth & Org Psychol, Utrecht, Netherlands; [De Ridder, Denise] Univ Utrecht, Dept Social Hlth & Org Psychol, Utrecht, Netherlands",,,,,,,,28,,,,,,,"Psychology, Clinical",WOS:000395124000006,
J,"McCarthy, Randy J.; Chartier, Christopher R.",,,,,,,,"Collections(2): Using ""Crowdsourcing"" within Psychological Research",,,,,,,,COLLABRA-PSYCHOLOGY,,,,3,1,,,,,26,10.1525/collabra.107,,,2017,2017,"Crowdsourcing is a methodological approach in which several researchers coordinate their resources to achieve research goals that would otherwise be difficult to attain individually. This article introduces a Nexus-a collection of empirical and theoretical articles that will be published in Collabra: Psychology- that is intended to encourage more crowdsourced research in psychological science by providing a specific outlet for such projects and by assisting researchers in developing and executing their projects. We describe how individuals can propose and lead a crowdsourced research project, how individuals can contribute to other ongoing projects, and other ways to contribute to this Nexus. Ultimately, we hope this Nexus will contain a set of highly-informative articles that demonstrate the flexibility and range of the types of research questions that can be addressed with crowdsourced research methods.",,"[McCarthy, Randy J.] Northern Illinois Univ, Ctr Study Family Violence & Sexual Assault, De Kalb, IL 60115 USA; [Chartier, Christopher R.] Ashland Univ, Dept Psychol, Ashland, OH USA; [McCarthy, Randy J.] Northern Illinois Univ, Ctr Study Family Violence & Sexual Assault, De Kalb, IL 60115 USA",,,,,,,,0,,,,,,,"Psychology, Multidisciplinary",WOS:000463236700026,
J,"Larson, Michael J.; Moser, Jason S.",,,,,,,,Rigor and replication: Toward improved best practices in human electrophysiology research,,,,,,,,INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,,,,111,,,,1,4,,10.1016/j.ijpsycho.2016.12.001,,,Jan-17,2017,,,"[Larson, Michael J.] Brigham Young Univ, Dept Psychol, Provo, UT 84602 USA; [Larson, Michael J.] Brigham Young Univ, Ctr Neurosci, Provo, UT 84602 USA; [Moser, Jason S.] Michigan State Univ, Dept Psychol, E Lansing, MI 48824 USA; [Moser, Jason S.] Michigan State Univ, Neurosci Program, E Lansing, MI 48824 USA; [Larson, Michael J.] Brigham Young Univ, 244 TLRB, Provo, UT 84602 USA",,,,,,,,6,,,,,,,"Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental",WOS:000392554600001,
J,"Molden, Daniel C.; Hall, Andrew; Hui, Chin Ming; Scholer, Abigail A.",,,,,,,,Understanding How Identity and Value Motivate Self-Regulation Is Necessary but not Sufficient: A Motivated Effort-Allocation Perspective,,,,,,,,PSYCHOLOGICAL INQUIRY,,,,28,3-Feb,,,113,121,,10.1080/1047840X.2017.1337402,,,2017,2017,,,"[Molden, Daniel C.; Hall, Andrew] Northwestern Univ, Dept Psychol, 2029 Sheridan Rd, Evanston, IL 60208 USA; [Hui, Chin Ming] Chinese Univ Hong Kong, Dept Psychol, Shatin, Hong Kong, Peoples R China; [Scholer, Abigail A.] Univ Waterloo, Dept Psychol, Waterloo, ON, Canada; [Molden, Daniel C.] Northwestern Univ, Dept Psychol, 2029 Sheridan Rd, Evanston, IL 60208 USA",,,,,,,,1,,,,,,,"Psychology, Multidisciplinary",WOS:000407962700005,
J,"Woltering, Steven; Shi, Qinxin",,,,,,,,On the Neuroscience of Self-Regulation in Children With Disruptive Behavior Problems: Implications for Education,,,,,,,,REVIEW OF EDUCATIONAL RESEARCH,,,,86,4,,,1085,1110,,10.3102/0034654316673722,,,Dec-16,2016,"Self-regulation is increasingly recognized as a key predictor of academic and social competence. A multidisciplinary understanding of this ability is timely and can strengthen theory and practice. The present review aims to inform educators on what cognitive neuroscience can teach us about self-regulation. To do so, we will focus on a decade-long research program examining children with disruptive behavior problems and their peers, and ask whether neural measures of self-regulation can (a) covary with individual differences in behavioral measures of self-regulation, (b) trace developmental patterns, and (c) predict or trace behavioral change with successful treatment of disruptive behavior problems. We show that several studies begin to converge on a set of neural measures derived from the prefrontal cortex that can be consistently linked to processes of self-regulation. Next, we will discuss what these measures mean from a cognitive neuroscience perspective and how this knowledge could influence and/or support psychological models relevant to education.",,"[Woltering, Steven] Texas A&M Univ, Dept Educ Psychol, College Stn, TX 77843 USA; [Shi, Qinxin] Texas A&M Univ, Neurobiol Lab Learning & Dev, College Stn, TX 77843 USA; [Woltering, Steven] Texas A&M Univ, Dept Educ Psychol, College Stn, TX 77843 USA",,,,,,,,9,,,,,,,Education & Educational Research,WOS:000392136000008,
J,"Dang, Junhua",,,,,,,,Testing the role of glucose in self-control: A meta-analysis,,,,,,,,APPETITE,,,,107,,,,222,230,,10.1016/j.appet.2016.07.021,,,DEC 1 2016,2016,"The glucose view of self-control posited glucose as the physiological substrate of self-control ""resource"", which results in three direct corollaries: 1) engaging in a specific self-control activity would result in reduced glucose level; 2) the remaining glucose level after initial exertion of self-control would be positively correlated with following self-control performance; 3) restoring glucose by ingestion would help to improve the impaired self-control performance. The current research conducted a meta-analysis to test how well each of the three corollaries of the glucose view would be empirically supported. We also tested the restoring effect of glucose rinsing on subsequent self-control performance after initial exertion. The results provided clear and consistent evidence against the glucose view of self-control such that none of the three corollaries was supported. In contrast, the effect of glucose rinsing turned out to be significant, but with alarming signs of publication bias. The implications and future directions are discussed. (C) 2016 Elsevier Ltd. All rights reserved.",,"[Dang, Junhua] Lund Univ, Dept Psychol, S-22350 Lund, Sweden; [Dang, Junhua] Lund Univ, Dept Psychol, S-22350 Lund, Sweden",,,,,,,,18,,,,,,,Behavioral Sciences; Nutrition & Dietetics,WOS:000389389000027,
J,"Hagger, Martin S.",,,,,,,,Non-conscious processes and dual-process theories in health psychology,,,,,,,,HEALTH PSYCHOLOGY REVIEW,,,,10,4,,,375,380,,10.1080/17437199.2016.1244647,,,Dec-16,2016,,,"[Hagger, Martin S.] Curtin Univ, Fac Hlth Sci, Sch Psychol & Speech Pathol, Hlth Psychol & Behav Med Res Grp, Perth, WA, Australia; [Hagger, Martin S.] Univ Jyvaskyla, Fac Sport & Hlth Sci, Jyvaskyla, Finland; [Hagger, Martin S.] Griffith Univ, Sch Appl Psychol, Brisbane, Qld, Australia; [Hagger, Martin S.] Griffith Univ, Behav Bases Hlth, Menzies Hlth Inst Queensland, Brisbane, Qld, Australia; [Hagger, Martin S.] Curtin Univ, Fac Hlth Sci, Sch Psychol & Speech Pathol, Hlth Psychol & Behav Med Res Grp, Perth, WA, Australia; [Hagger, Martin S.] Univ Jyvaskyla, Fac Sport & Hlth Sci, Jyvaskyla, Finland; [Hagger, Martin S.] Griffith Univ, Sch Appl Psychol, Brisbane, Qld, Australia; [Hagger, Martin S.] Griffith Univ, Behav Bases Hlth, Menzies Hlth Inst Queensland, Brisbane, Qld, Australia",,,,,,,,31,,,,,,,"Psychology, Clinical",WOS:000387649400001,
J,"Jordalen, Gro; Lemyre, Pierre-Nicolas; Durand-Bush, Natalie",,,,,,,,Exhaustion Experiences in Junior Athletes: The Importance of Motivation and Self-Control Competencies,,,,,,,,FRONTIERS IN PSYCHOLOGY,,,,7,,,,,,1867,10.3389/fpsyg.2016.01867,,,NOV 24 2016,2016,"Quality of motivation, self-control competencies, as well as past performance experience influence sport participation outcomes in developing athletes. Studies have shown that junior athletes high in self-determined motivation are less prone to experience burnout, while self-control competencies help developing athletes to be conscious and deliberate in their self-regulatory efforts toward elite sport performances and avoid negative sport participation outcomes. Combining the self-determination theory framework and psychosocial theories of self-regulation, the aim of this cross-sectional study was to examine how various types of motivation and self-control competencies together are associated with the development of burnout symptoms in junior athletes. High-level Norwegian winter-sport athletes from elite sport academies (N = 199; female n = 72; 16-20 years of age) consented to participate. Associations between six types of motivational regulation, self-control, and indices of exhaustion were investigated. We hypothesized that athletes' self-control competencies are important to operate successfully, and influenced by different types of motivation, they are expected to help athletes avoid negative sport participation outcomes such as emotional and physical exhaustion. Structural equation modeling analyses were conducted to analyze these relationships, and results revealed some multifaceted associations. When identifying antecedents of sport participation exhaustion and burnout, there is a need to go beyond the unique framework of motivation theories, and explore what cognitive competencies ensure fulfillment of motivation desires. In the current study, differences in junior athletes' quality of motivation influenced self-control competencies when predicting exhaustion. Interestingly, young athletes driven by self-determined (intrinsic, integrated, and identified), and controlled (introjected and amotivation) regulations in association with self-control offered the strongest negative and positive associations with exhaustion, respectively. Findings clearly indicate that motivation and self-control competencies are meaningfully interrelated when assessing burnout propensity in young developing athletes.",,"[Jordalen, Gro; Lemyre, Pierre-Nicolas] Noiwegian Sch Sport Sci, Dept Coaching & Psychol, Oslo, Norway; [Lemyre, Pierre-Nicolas] Noiwegian Sch Sport Sci, Noiwegian Res Ctr Training & Performance, Oslo, Norway; [Durand-Bush, Natalie] Univ Ottawa, Sch Human Kinet, Ottawa, ON, Canada; [Jordalen, Gro] Noiwegian Sch Sport Sci, Dept Coaching & Psychol, Oslo, Norway",,,,,,,,4,,,,,,,"Psychology, Multidisciplinary",WOS:000388414400001,
